MovieNumber,Title,Myrating,Genre,MyGenre,Director Name
3303,Evan Almighty,21,Comedy,triphylite,Tom Shadyac
3304,Fantastic 4: Rise of the Silver Surfer,92,Action,distancy,Tim Story
3305,Finishing the Game: The Search for a New Bruce Lee,51,Comedy,spinnies,Justin Lin
3306,Freedom Writers,11,Biography,resmethrin,Richard LaGravenese
3307,Funny Games,23,Crime,angledozer,Michael Haneke
3308,Georgia Rule,61,Comedy,ethoxylate,Garry Marshall
3309,Ghost Rider,12,Action,ursidae,Mark Steven Johnson
3310,Good Luck Chuck,69,Comedy,whippowill,Mark Helfrich
3311,Gracie,98,Biography,silurid,Davis Guggenheim
3312,Grindhouse,18,Action,bardiche,Robert Rodriguez
3313,Hairspray,24,Comedy,logicists,Adam Shankman
3314,Hannibal Rising,11,Crime,parroter,Peter Webber
3315,Harry Potter and the Order of the Phoenix,32,Adventure,hell-rake,David Yates
3316,Hitman,88,Action,triphylite,Xavier Gens
3317,Hostel: Part II,45,Horror,distancy,Eli Roth
3318,Hot Fuzz,30,Action,spinnies,Edgar Wright
3319,I Am Legend,3,Drama,resmethrin,Francis Lawrence
3320,I'm Not There.,2,Biography,angledozer,Todd Haynes
3321,In the Land of Women,5,Comedy,ethoxylate,Jon Kasdan
3322,In the Name of the King: A Dungeon Siege Tale,81,Action,ursidae,Uwe Boll
3323,In the Shadow of the Moon,44,Documentary,whippowill,David Sington
3324,Into the Wild,14,Adventure,silurid,Sean Penn
3325,Juno,81,Comedy,bardiche,Jason Reitman
3326,Kiss the Bride,37,Comedy,logicists,C. Jay Cox
3327,Knocked Up,77,Comedy,parroter,Judd Apatow
3328,Lars and the Real Girl,84,Comedy,hell-rake,Craig Gillespie
3329,License to Wed,92,Comedy,triphylite,Ken Kwapis
3330,Lions for Lambs,85,Drama,distancy,Robert Redford
3331,Live Free or Die Hard,11,Action,spinnies,Len Wiseman
3332,Love in the Time of Cholera,88,Drama,resmethrin,Mike Newell
3333,Lucky You,89,Drama,angledozer,Curtis Hanson
3334,Married Life,56,Crime,ethoxylate,Ira Sachs
3335,Martian Child,78,Comedy,ursidae,Menno Meyjes
3336,Michael Clayton,56,Crime,whippowill,Tony Gilroy
3337,MoliÃ¨re,67,Comedy,silurid,Laurent Tirard
3338,Mongol: The Rise of Genghis Khan,95,Adventure,bardiche,Sergey Bodrov
3339,Mr. Bean's Holiday,47,Comedy,logicists,Steve Bendelack
3340,My Blueberry Nights,4,Drama,parroter,Kar-Wai Wong
3341,My Name Is Bruce,81,Comedy,hell-rake,Bruce Campbell
3342,Nancy Drew,93,Comedy,triphylite,Andrew Fleming
3343,No Country for Old Men,81,Crime,distancy,Ethan Coen
3344,No End in Sight,14,Documentary,spinnies,Charles Ferguson
3345,No Reservations,93,Comedy,resmethrin,Scott Hicks
3346,Ocean's Thirteen,95,Crime,angledozer,Steven Soderbergh
3347,Once,43,Drama,ethoxylate,John Carney
3348,P.S. I Love You,82,Drama,ursidae,Richard LaGravenese
3349,Paranormal Activity,1,Horror,whippowill,Oren Peli
3350,Persepolis,37,Animation,silurid,Vincent Paronnaud
3351,Pirates of the Caribbean: At World's End,52,Action,bardiche,Gore Verbinski
3352,Premonition,92,Drama,logicists,Mennan Yapo
3353,Ratatouille,43,Animation,parroter,Brad Bird
3354,Redacted,12,Crime,hell-rake,Brian De Palma
3355,Reign Over Me,14,Drama,triphylite,Mike Binder
3356,Rendition,41,Drama,distancy,Gavin Hood
3357,Reno 911!: Miami,90,Comedy,spinnies,Robert Ben Garant
3358,Resident Evil: Extinction,56,Action,resmethrin,Russell Mulcahy
3359,Resurrecting the Champ,37,Drama,angledozer,Rod Lurie
3360,Rush Hour 3,41,Action,ethoxylate,Brett Ratner
3361,Savage Grace,63,Drama,ursidae,Tom Kalin
3362,Saw IV,32,Horror,whippowill,Darren Lynn Bousman
3363,September Dawn,7,Drama,silurid,Christopher Cain
3364,Shooter,46,Action,bardiche,Antoine Fuqua
3365,Shrek the Third,29,Adventure,logicists,Chris Miller
3366,Sicko,34,Documentary,parroter,Michael Moore
3367,Spider-Man 3,39,Action,hell-rake,Sam Raimi
3368,Stardust,65,Adventure,triphylite,Matthew Vaughn
3369,Stomp the Yard,28,Drama,distancy,Sylvain White
3370,Sunshine,82,Adventure,spinnies,Danny Boyle
3371,Superbad,39,Comedy,resmethrin,Greg Mottola
3372,Surf's Up,29,Animation,angledozer,Ash Brannon
3373,Sydney White,51,Comedy,ethoxylate,Joe Nussbaum
3374,Ta Ra Rum Pum,74,Comedy,ursidae,Siddharth Anand
3375,Taxi to the Dark Side,32,Crime,whippowill,Alex Gibney
3376,The Assassination of Jesse James by the Coward Robert Ford,23,Biography,silurid,Andrew Dominik
3377,The Bourne Ultimatum,97,Action,bardiche,Paul Greengrass
3378,The Brothers Solomon,6,Comedy,logicists,Bob Odenkirk
3379,The Bucket List,98,Adventure,parroter,Rob Reiner
3380,The Game Plan,64,Comedy,hell-rake,Andy Fickman
3381,The Golden Compass,43,Adventure,triphylite,Chris Weitz
3382,The Good Night,56,Comedy,distancy,Jake Paltrow
3383,The Great Debaters,37,Biography,spinnies,Denzel Washington
3384,The Hammer,54,Comedy,resmethrin,Charles Herman-Wurmfeld
3385,The Hills Have Eyes II,60,Horror,angledozer,Martin Weisz
3386,The Hunting Party,70,Adventure,ethoxylate,Richard Shepard
3387,The Invasion,86,Sci-Fi,ursidae,Oliver Hirschbiegel
3388,The Kingdom,49,Action,whippowill,Peter Berg
3389,The Kite Runner,74,Drama,silurid,Marc Forster
3390,The Last Legion,19,Action,bardiche,Doug Lefler
3391,The Last Sin Eater,64,Drama,logicists,Michael Landon Jr.
3392,The Legend of God's Gun,82,Western,parroter,Mike Bruce
3393,The Life Before Her Eyes,4,Drama,hell-rake,Vadim Perelman
3394,The Living Wake,33,Comedy,triphylite,Sol Tryon
3395,The Mist,12,Horror,distancy,Frank Darabont
3396,The Number 23,77,Mystery,spinnies,Joel Schumacher
3397,The Orphanage,26,Drama,resmethrin,J.A. Bayona
3398,The Reaping,12,Horror,angledozer,Stephen Hopkins
3399,The Simpsons Movie,56,Adventure,ethoxylate,David Silverman
3400,The Ten,74,Comedy,ursidae,David Wain
3401,The Warlords,12,Action,whippowill,Peter Ho-Sun Chan
3402,There Will Be Blood,62,Drama,silurid,Paul Thomas Anderson
3403,Things We Lost in the Fire,21,Drama,bardiche,Susanne Bier
3404,This Christmas,92,Comedy,logicists,Preston A. Whitmore II
3405,Timecrimes,51,Horror,parroter,Nacho Vigalondo
3406,TMNT,11,Action,hell-rake,Kevin Munroe
3407,Trade,23,Crime,triphylite,Marco Kreuzpaintner
3408,Transformers,61,Action,distancy,Michael Bay
3409,Waitress,12,Comedy,spinnies,Adrienne Shelly
3410,Walk Hard: The Dewey Cox Story,69,Comedy,resmethrin,Jake Kasdan
3411,War,98,Action,angledozer,Philip G. Atwell
3412,We Own the Night,18,Crime,ethoxylate,James Gray
3413,When Did You Last See Your Father?,24,Biography,ursidae,Anand Tucker
3414,Who's Your Caddy?,11,Comedy,whippowill,Don Michael Paul
3415,Why Did I Get Married?,32,Comedy,silurid,Tyler Perry
3416,You Kill Me,88,Comedy,bardiche,John Dahl
3417,Zodiac,45,Crime,logicists,David Fincher
3418,21,30,Crime,parroter,Robert Luketic
3419,27 Dresses,3,Comedy,hell-rake,Anne Fletcher
3420,An American Carol,2,Comedy,triphylite,David Zucker
3421,Australia,5,Adventure,distancy,Baz Luhrmann
3422,Baby Mama,81,Comedy,spinnies,Michael McCullers
3423,Babylon A.D.,44,Action,resmethrin,Mathieu Kassovitz
3424,Bangkok Dangerous,14,Action,angledozer,Danny Pang
3425,Be Kind Rewind,81,Comedy,ethoxylate,Michel Gondry
3426,Bedtime Stories,37,Comedy,ursidae,Adam Shankman
3427,Beverly Hills Chihuahua,77,Adventure,whippowill,Raja Gosnell
3428,Blindness,84,Drama,silurid,Fernando Meirelles
3429,Body of Lies,92,Action,bardiche,Ridley Scott
3430,Bolt,85,Adventure,logicists,Byron Howard
3431,Bottle Shock,11,Comedy,parroter,Randall Miller
3432,Burn After Reading,88,Comedy,hell-rake,Ethan Coen
3433,Cadillac Records,89,Biography,triphylite,Darnell Martin
3434,Call + Response,56,Documentary,distancy,Justin Dillon
3435,Changeling,78,Crime,spinnies,Clint Eastwood
3436,Choke,56,Comedy,resmethrin,Clark Gregg
3437,City of Ember,67,Adventure,angledozer,Gil Kenan
3438,Cloverfield,95,Action,ethoxylate,Matt Reeves
3439,College,47,Comedy,ursidae,Deb Hagan
3440,Death Race,4,Action,whippowill,Paul W.S. Anderson
3441,Delgo,81,Adventure,silurid,Marc F. Adler
3442,Disaster Movie,93,Comedy,bardiche,Jason Friedberg
3443,Dolphins and Whales 3D: Tribes of the Ocean,81,Adventure,logicists,Jean-Jacques Mantello
3444,Donkey Punch,14,Crime,parroter,Oliver Blackburn
3445,Doomsday,93,Action,hell-rake,Neil Marshall
3446,Doubt,95,Drama,triphylite,John Patrick Shanley
3447,Drillbit Taylor,43,Comedy,distancy,Steven Brill
3448,Eagle Eye,82,Action,spinnies,D.J. Caruso
3449,Fireproof,1,Drama,resmethrin,Alex Kendrick
3450,Flame and Citron,37,Drama,angledozer,Ole Christian Madsen
3451,Flash of Genius,52,Biography,ethoxylate,Marc Abraham
3452,Fool's Gold,92,Action,ursidae,Andy Tennant
3453,Forgetting Sarah Marshall,43,Comedy,whippowill,Nicholas Stoller
3454,Four Christmases,12,Comedy,silurid,Seth Gordon
3455,Frost/Nixon,14,Drama,bardiche,Ron Howard
3456,Frozen River,41,Crime,logicists,Courtney Hunt
3457,Fuel,90,Documentary,parroter,Joshua Tickell
3458,Gangster's Paradise: Jerusalema,56,Action,hell-rake,Ralph Ziman
3459,Get Smart,37,Action,triphylite,Peter Segal
3460,Ghost Town,41,Comedy,distancy,David Koepp
3461,Good,63,Drama,spinnies,Vicente Amorim
3462,Gran Torino,32,Drama,resmethrin,Clint Eastwood
3463,Hamlet 2,7,Comedy,angledozer,Andrew Fleming
3464,Hancock,46,Action,ethoxylate,Peter Berg
3465,Harold & Kumar Escape from Guantanamo Bay,29,Adventure,ursidae,Jon Hurwitz
3466,Hellboy II: The Golden Army,34,Action,whippowill,Guillermo del Toro
3467,High School Musical 3: Senior Year,39,Comedy,silurid,Kenny Ortega
3468,How to Lose Friends & Alienate People,65,Comedy,bardiche,Robert B. Weide
3469,In Bruges,28,Comedy,logicists,Martin McDonagh
3470,Indiana Jones and the Kingdom of the Crystal Skull,82,Action,parroter,Steven Spielberg
3471,Inkheart,39,Adventure,hell-rake,Iain Softley
3472,Iron Man,29,Action,triphylite,Jon Favreau
3473,Journey to the Center of the Earth,51,Action,distancy,Eric Brevig
3474,Jumper,74,Action,spinnies,Doug Liman
3475,Kit Kittredge: An American Girl,32,Drama,resmethrin,Patricia Rozema
3476,Kung Fu Panda,23,Action,angledozer,Mark Osborne
3477,Lakeview Terrace,97,Crime,ethoxylate,Neil LaBute
3478,Leatherheads,6,Comedy,ursidae,George Clooney
3479,"Lovely, Still",98,Drama,whippowill,Nicholas Fackler
3480,Mad Money,64,Comedy,silurid,Callie Khouri
3481,Madagascar: Escape 2 Africa,43,Action,bardiche,Eric Darnell
3482,Made of Honor,56,Comedy,logicists,Paul Weiland
3483,Mamma Mia!,37,Comedy,parroter,Phyllida Lloyd
3484,Man on Wire,54,Biography,hell-rake,James Marsh
3485,Marley & Me,60,Comedy,triphylite,David Frankel
3486,Max Payne,70,Action,distancy,John Moore
3487,Me and Orson Welles,86,Drama,spinnies,Richard Linklater
3488,Meet Dave,49,Adventure,resmethrin,Brian Robbins
3489,Meet the Spartans,74,Comedy,angledozer,Jason Friedberg
3490,Milk,19,Biography,ethoxylate,Gus Van Sant
3491,Miracle at St. Anna,64,Action,ursidae,Spike Lee
3492,Mirrors,82,Horror,whippowill,Alexandre Aja
3493,My Best Friend's Girl,4,Comedy,silurid,Howard Deutch
3494,Never Back Down,33,Action,bardiche,Jeff Wadlow
3495,Nick and Norah's Infinite Playlist,12,Comedy,logicists,Peter Sollett
3496,Nim's Island,77,Adventure,parroter,Jennifer Flackett
3497,One Missed Call,26,Horror,hell-rake,Eric Valette
3498,Ong-bak 2,12,Action,triphylite,Tony Jaa
3499,Over Her Dead Body,56,Comedy,distancy,Jeff Lowell
3500,Pathology,74,Crime,spinnies,Marc SchÃ¶lermann
3501,Pineapple Express,12,Action,resmethrin,David Gordon Green
3502,Pontypool,62,Fantasy,angledozer,Bruce McDonald
3503,Ponyo,21,Adventure,ethoxylate,Hayao Miyazaki
3504,Pride and Glory,92,Crime,ursidae,Gavin O'Connor
3505,Prom Night,51,Horror,whippowill,Nelson McCormick
3506,Punisher: War Zone,11,Action,silurid,Lexi Alexander
3507,Quantum of Solace,23,Action,bardiche,Marc Forster
3508,Quarantine,61,Horror,logicists,John Erick Dowdle
3509,Red Cliff,12,Action,parroter,John Woo
3510,Redbelt,69,Drama,hell-rake,David Mamet
3511,Religulous,98,Comedy,triphylite,Larry Charles
3512,Repo! The Genetic Opera,18,Horror,distancy,Darren Lynn Bousman
3513,Revolutionary Road,24,Drama,spinnies,Sam Mendes
3514,Righteous Kill,11,Action,resmethrin,Jon Avnet
3515,RocknRolla,32,Action,angledozer,Guy Ritchie
3516,Role Models,88,Comedy,ethoxylate,David Wain
3517,Saw V,45,Horror,ursidae,David Hackl
3518,Semi-Pro,30,Comedy,whippowill,Kent Alterman
3519,Seven Pounds,3,Drama,silurid,Gabriele Muccino
3520,Sex Drive,2,Adventure,bardiche,Sean Anders
3521,Shutter,5,Horror,logicists,Masayuki Ochiai
3522,Sleep Dealer,81,Drama,parroter,Alex Rivera
3523,Slumdog Millionaire,44,Drama,hell-rake,Danny Boyle
3524,Space Chimps,14,Adventure,triphylite,Kirk De Micco
3525,Speed Racer,81,Action,distancy,Lana Wachowski
3526,Step Brothers,37,Comedy,spinnies,Adam McKay
3527,Step Up 2: The Streets,77,Drama,resmethrin,Jon M. Chu
3528,Stop-Loss,84,Drama,angledozer,Kimberly Peirce
3529,Strange Wilderness,92,Adventure,ethoxylate,Fred Wolf
3530,Street Kings,85,Action,ursidae,David Ayer
3531,Sunshine Cleaning,11,Comedy,whippowill,Christine Jeffs
3532,Superhero Movie,88,Action,silurid,Craig Mazin
3533,"Surfer, Dude",89,Comedy,bardiche,S.R. Bindler
3534,Swing Vote,56,Comedy,logicists,Joshua Michael Stern
3535,"Synecdoche, New York",78,Comedy,parroter,Charlie Kaufman
3536,Taken,56,Action,hell-rake,Pierre Morel
3537,The Baader Meinhof Complex,67,Action,triphylite,Uli Edel
3538,The Bank Job,95,Crime,distancy,Roger Donaldson
3539,The Boy in the Striped Pajamas,47,Drama,spinnies,Mark Herman
3540,The Brothers Bloom,4,Adventure,resmethrin,Rian Johnson
3541,The Children of Huang Shi,81,Drama,angledozer,Roger Spottiswoode
3542,The Chronicles of Narnia: Prince Caspian,93,Action,ethoxylate,Andrew Adamson
3543,The Curious Case of Benjamin Button,81,Drama,ursidae,David Fincher
3544,The Dark Knight,14,Action,whippowill,Christopher Nolan
3545,The Day the Earth Stood Still,93,Drama,silurid,Scott Derrickson
3546,The Duchess,95,Biography,bardiche,Saul Dibb
3547,The Express,43,Biography,logicists,Gary Fleder
3548,The Eye,82,Horror,parroter,David Moreau
3549,The Forbidden Kingdom,1,Action,hell-rake,Rob Minkoff
3550,"The Good, the Bad, the Weird",37,Action,triphylite,Jee-woon Kim
3551,The Happening,52,Sci-Fi,distancy,M. Night Shyamalan
3552,The Haunting of Molly Hartley,92,Drama,spinnies,Mickey Liddell
3553,The House Bunny,43,Comedy,resmethrin,Fred Wolf
3554,The Hurt Locker,12,Drama,angledozer,Kathryn Bigelow
3555,The Incredible Hulk,14,Action,ethoxylate,Louis Leterrier
3556,The Longshots,41,Biography,ursidae,Fred Durst
3557,The Love Guru,90,Comedy,whippowill,Marco Schnabel
3558,The Lucky Ones,56,Comedy,silurid,Neil Burger
3559,The Midnight Meat Train,37,Fantasy,bardiche,RyÃ»hei Kitamura
3560,The Mummy: Tomb of the Dragon Emperor,41,Action,logicists,Rob Cohen
3561,The Other Boleyn Girl,63,Biography,parroter,Justin Chadwick
3562,The Other End of the Line,32,Comedy,hell-rake,James Dodson
3563,The Oxford Murders,7,Crime,triphylite,ÃÅlex de la Iglesia
3564,The Pirates Who Don't Do Anything: A VeggieTales Movie,46,Adventure,distancy,Mike Nawrocki
3565,The Reader,29,Drama,spinnies,Stephen Daldry
3566,The Rocker,34,Comedy,resmethrin,Peter Cattaneo
3567,The Ruins,39,Horror,angledozer,Carter Smith
3568,The Secret Life of Bees,65,Drama,ethoxylate,Gina Prince-Bythewood
3569,The Spiderwick Chronicles,28,Adventure,ursidae,Mark Waters
3570,The Spirit,82,Action,whippowill,Frank Miller
3571,The Tale of Despereaux,39,Adventure,silurid,Sam Fell
3572,The Wackness,29,Comedy,bardiche,Jonathan Levine
3573,The Women,51,Comedy,logicists,Diane English
3574,The Wrestler,74,Drama,parroter,Darren Aronofsky
3575,The X Files: I Want to Believe,32,Drama,hell-rake,Chris Carter
3576,The Yellow Handkerchief,23,Drama,triphylite,Udayan Prasad
3577,Transsiberian,97,Crime,distancy,Brad Anderson
3578,Tropic Thunder,6,Action,spinnies,Ben Stiller
3579,Trucker,98,Drama,resmethrin,James Mottern
3580,Twilight,64,Drama,angledozer,Catherine Hardwicke
3581,Two Lovers,43,Drama,ethoxylate,James Gray
3582,Untraceable,56,Crime,ursidae,Gregory Hoblit
3583,Valkyrie,37,Drama,whippowill,Bryan Singer
3584,Vantage Point,54,Crime,silurid,Pete Travis
3585,Vicky Cristina Barcelona,60,Drama,bardiche,Woody Allen
3586,W.,70,Biography,logicists,Oliver Stone
3587,WALLÂ·E,86,Adventure,parroter,Andrew Stanton
3588,Waltz with Bashir,49,Animation,hell-rake,Ari Folman
3589,Wanted,74,Action,triphylite,Timur Bekmambetov
3590,"War, Inc.",19,Action,distancy,Joshua Seftel
3591,"Welcome Home, Roscoe Jenkins",64,Comedy,spinnies,Malcolm D. Lee
3592,Wendy and Lucy,82,Drama,resmethrin,Kelly Reichardt
3593,What Happens in Vegas,4,Comedy,angledozer,Tom Vaughan
3594,What Just Happened,33,Comedy,ethoxylate,Barry Levinson
3595,Winter in Wartime,12,Drama,ursidae,Martin Koolhoven
3596,Witless Protection,77,Comedy,whippowill,Charles Robert Carner
3597,Yes Man,26,Comedy,silurid,Peyton Reed
3598,You Don't Mess with the Zohan,12,Action,bardiche,Dennis Dugan
3599,Zack and Miri Make a Porno,56,Comedy,logicists,Kevin Smith
3600,[Rec] 2,74,Horror,parroter,Jaume BalaguerÃ?
3601,12 Rounds,12,Action,hell-rake,Renny Harlin
3602,17 Again,62,Comedy,triphylite,Burr Steers
3603,2012,21,Action,distancy,Roland Emmerich
3604,500 Days of Summer,92,Comedy,spinnies,Marc Webb
3605,9,51,Action,resmethrin,Shane Acker
3606,A Christmas Carol,11,Animation,angledozer,Robert Zemeckis
3607,A Perfect Getaway,23,Adventure,ethoxylate,David Twohy
3608,A Serious Man,61,Comedy,ursidae,Ethan Coen
3609,A Single Man,12,Drama,whippowill,Tom Ford
3610,After.Life,69,Drama,silurid,Agnieszka Wojtowicz-Vosloo
3611,Agora,98,Adventure,bardiche,Alejandro AmenÃ¡bar
3612,Aliens in the Attic,18,Adventure,logicists,John Schultz
3613,All About Steve,24,Comedy,parroter,Phil Traill
3614,Alvin and the Chipmunks: The Squeakquel,11,Animation,hell-rake,Betty Thomas
3615,An Education,32,Drama,triphylite,Lone Scherfig
3616,Angels & Demons,88,Mystery,distancy,Ron Howard
3617,Armored,45,Action,spinnies,NimrÃ?d Antal
3618,Astro Boy,30,Action,resmethrin,David Bowers
3619,Avatar,3,Action,angledozer,James Cameron
3620,Away We Go,2,Comedy,ethoxylate,Sam Mendes
3621,Bad Lieutenant: Port of Call New Orleans,5,Crime,ursidae,Werner Herzog
3622,Bandslam,81,Comedy,whippowill,Todd Graff
3623,BrÃ?no,44,Comedy,silurid,Larry Charles
3624,Bran Nue Dae,14,Comedy,bardiche,Rachel Perkins
3625,Breaking Upwards,81,Romance,logicists,Daryl Wein
3626,Bride Wars,37,Comedy,parroter,Gary Winick
3627,Bright Star,77,Biography,hell-rake,Jane Campion
3628,Brooklyn's Finest,84,Crime,triphylite,Antoine Fuqua
3629,Brothers,92,Drama,distancy,Jim Sheridan
3630,Case 39,85,Horror,spinnies,Christian Alvart
3631,ChÃ©ri,11,Comedy,resmethrin,Stephen Frears
3632,Chain Letter,88,Horror,angledozer,Deon Taylor
3633,Chloe,89,Drama,ethoxylate,Atom Egoyan
3634,Cirque du Freak: The Vampire's Assistant,56,Action,ursidae,Paul Weitz
3635,City Island,78,Comedy,whippowill,Raymond De Felitta
3636,City of Life and Death,56,Drama,silurid,Chuan Lu
3637,Cloudy with a Chance of Meatballs,67,Animation,bardiche,Phil Lord
3638,Coco Before Chanel,95,Biography,logicists,Anne Fontaine
3639,Coraline,47,Animation,parroter,Henry Selick
3640,Couples Retreat,4,Comedy,hell-rake,Peter Billingsley
3641,Crank: High Voltage,81,Action,triphylite,Mark Neveldine
3642,Crazy Heart,93,Drama,distancy,Scott Cooper
3643,Dance Flick,81,Action,spinnies,Damien Dante Wayans
3644,Daybreakers,14,Action,resmethrin,Michael Spierig
3645,Dead Snow,93,Comedy,angledozer,Tommy Wirkola
3646,Defendor,95,Comedy,ethoxylate,Peter Stebbings
3647,Did You Hear About the Morgans?,43,Comedy,ursidae,Marc Lawrence
3648,District 9,82,Action,whippowill,Neill Blomkamp
3649,Drag Me to Hell,1,Horror,silurid,Sam Raimi
3650,Dragonball: Evolution,37,Action,bardiche,James Wong
3651,Duplicity,52,Comedy,logicists,Tony Gilroy
3652,Enter the Void,92,Drama,parroter,Gaspar NoÃ©
3653,Everybody's Fine,43,Adventure,hell-rake,Kirk Jones
3654,Extract,12,Comedy,triphylite,Mike Judge
3655,Fame,14,Comedy,distancy,Kevin Tancharoen
3656,Fantastic Mr. Fox,41,Adventure,spinnies,Wes Anderson
3657,Funny People,90,Comedy,resmethrin,Judd Apatow
3658,G.I. Joe: The Rise of Cobra,56,Action,angledozer,Stephen Sommers
3659,Gamer,37,Action,ethoxylate,Mark Neveldine
3660,Get Low,41,Drama,ursidae,Aaron Schneider
3661,G-Force,63,Action,whippowill,Hoyt Yeatman
3662,Halloween II,32,Horror,silurid,Rob Zombie
3663,Hannah Montana: The Movie,7,Comedy,bardiche,Peter Chelsom
3664,Harry Brown,46,Action,logicists,Daniel Barber
3665,Harry Potter and the Half-Blood Prince,29,Adventure,parroter,David Yates
3666,He's Just Not That Into You,34,Comedy,hell-rake,Ken Kwapis
3667,Hotel for Dogs,39,Comedy,triphylite,Thor Freudenthal
